,index,consider_len,end_time,buy_discount_rate,sell_discount_rate,buy_power_threshold,sell_power_threshold,buy_accel_threshold,sell_accel_threshold,buy_power_ratio_threshold,mean_earning_rate,total_trade_count,oscillation_count,oscillation_ratio
132,0,20,20200902101000,0.9,0.5,5,1,0.3,0.3,20000,-0.52,7,6,0.86
133,0,20,20200902092000,0.9,0.5,5,1,0.3,0.5,100,0.21,5,1,0.2
134,0,20,20200902093000,0.9,0.5,5,1,0.3,0.5,100,-0.28,16,12,0.75
135,0,20,20200902101000,0.9,0.5,5,1,0.3,0.5,100,-0.16,31,21,0.68
136,0,20,20200902093000,0.9,0.5,5,1,0.3,0.5,2000,-1.3,1,1,1.0
137,0,20,20200902101000,0.9,0.5,5,1,0.3,0.5,2000,-0.4,8,6,0.75
138,0,20,20200902093000,0.9,0.5,5,1,0.3,0.5,20000,-1.3,1,1,1.0
139,0,20,20200902101000,0.9,0.5,5,1,0.3,0.5,20000,-0.5,7,6,0.86
140,0,20,20200902092000,0.9,0.5,5,1,0.3,0.7,100,0.3,5,1,0.2
141,0,20,20200902093000,0.9,0.5,5,1,0.3,0.7,100,-0.25,15,10,0.67
142,0,20,20200902101000,0.9,0.5,5,1,0.3,0.7,100,-0.14,30,19,0.63
143,0,20,20200902093000,0.9,0.5,5,1,0.3,0.7,2000,-1.3,1,1,1.0
144,0,20,20200902101000,0.9,0.5,5,1,0.3,0.7,2000,-0.4,8,6,0.75
145,0,20,20200902093000,0.9,0.5,5,1,0.3,0.7,20000,-1.3,1,1,1.0
146,0,20,20200902101000,0.9,0.5,5,1,0.3,0.7,20000,-0.5,7,6,0.86
147,0,20,20200902092000,0.9,0.5,5,1,0.5,0.3,100,-0.12,6,2,0.33
148,0,20,20200902093000,0.9,0.5,5,1,0.5,0.3,100,-0.16,7,3,0.43
149,0,20,20200902101000,0.9,0.5,5,1,0.5,0.3,100,-0.28,17,11,0.65
150,0,20,20200902092000,0.9,0.5,5,1,0.5,0.5,100,0.1,1,0,0.0
151,0,20,20200902093000,0.9,0.5,5,1,0.5,0.5,100,-0.15,2,1,0.5
152,0,20,20200902101000,0.9,0.5,5,1,0.5,0.5,100,0.03,5,3,0.6
153,0,20,20200902092000,0.9,0.5,5,1,0.5,0.7,100,0.1,1,0,0.0
154,0,20,20200902093000,0.9,0.5,5,1,0.5,0.7,100,-0.15,2,1,0.5
155,0,20,20200902101000,0.9,0.5,5,1,0.5,0.7,100,0.03,5,3,0.6
156,0,20,20200902092000,0.9,0.5,5,2,0.3,0.3,100,-0.21,18,12,0.67
157,0,20,20200902093000,0.9,0.5,5,2,0.3,0.3,100,-0.26,34,26,0.76
158,0,20,20200902101000,0.9,0.5,5,2,0.3,0.3,100,-0.21,70,53,0.76
159,0,20,20200902093000,0.9,0.5,5,2,0.3,0.3,2000,-1.3,1,1,1.0
160,0,20,20200902101000,0.9,0.5,5,2,0.3,0.3,2000,-0.43,8,7,0.87
161,0,20,20200902093000,0.9,0.5,5,2,0.3,0.3,20000,-1.3,1,1,1.0
162,0,20,20200902101000,0.9,0.5,5,2,0.3,0.3,20000,-0.45,7,6,0.86
163,0,20,20200902092000,0.9,0.5,5,2,0.3,0.5,100,0.01,7,3,0.43
164,0,20,20200902093000,0.9,0.5,5,2,0.3,0.5,100,-0.3,19,15,0.79
165,0,20,20200902101000,0.9,0.5,5,2,0.3,0.5,100,-0.17,34,24,0.71
166,0,20,20200902093000,0.9,0.5,5,2,0.3,0.5,2000,-1.3,1,1,1.0
167,0,20,20200902101000,0.9,0.5,5,2,0.3,0.5,2000,-0.34,8,6,0.75
168,0,20,20200902093000,0.9,0.5,5,2,0.3,0.5,20000,-1.3,1,1,1.0
169,0,20,20200902101000,0.9,0.5,5,2,0.3,0.5,20000,-0.44,7,6,0.86
170,0,20,20200902092000,0.9,0.5,5,2,0.3,0.7,100,0.07,7,3,0.43
171,0,20,20200902093000,0.9,0.5,5,2,0.3,0.7,100,-0.27,18,13,0.72
172,0,20,20200902101000,0.9,0.5,5,2,0.3,0.7,100,-0.15,33,22,0.67
173,0,20,20200902093000,0.9,0.5,5,2,0.3,0.7,2000,-1.3,1,1,1.0
174,0,20,20200902101000,0.9,0.5,5,2,0.3,0.7,2000,-0.34,8,6,0.75
175,0,20,20200902093000,0.9,0.5,5,2,0.3,0.7,20000,-1.3,1,1,1.0
176,0,20,20200902101000,0.9,0.5,5,2,0.3,0.7,20000,-0.44,7,6,0.86
177,0,20,20200902092000,0.9,0.5,5,2,0.5,0.3,100,-0.12,6,2,0.33
178,0,20,20200902093000,0.9,0.5,5,2,0.5,0.3,100,-0.16,7,3,0.43
179,0,20,20200902101000,0.9,0.5,5,2,0.5,0.3,100,-0.28,17,11,0.65
180,0,20,20200902092000,0.9,0.5,5,2,0.5,0.5,100,0.01,2,1,0.5
181,0,20,20200902093000,0.9,0.5,5,2,0.5,0.5,100,-0.09,3,2,0.67
182,0,20,20200902101000,0.9,0.5,5,2,0.5,0.5,100,0.03,6,4,0.67
183,0,20,20200902092000,0.9,0.5,5,2,0.5,0.7,100,0.01,2,1,0.5
184,0,20,20200902093000,0.9,0.5,5,2,0.5,0.7,100,-0.09,3,2,0.67
185,0,20,20200902101000,0.9,0.5,5,2,0.5,0.7,100,0.03,6,4,0.67
186,0,20,20200902092000,0.9,0.5,10,1,0.3,0.3,100,-0.3,13,11,0.85
187,0,20,20200902093000,0.9,0.5,10,1,0.3,0.3,100,-0.3,19,16,0.84
188,0,20,20200902101000,0.9,0.5,10,1,0.3,0.3,100,-0.29,43,34,0.79
189,0,20,20200902101000,0.9,0.5,10,1,0.3,0.3,2000,-0.27,4,3,0.75
190,0,20,20200902101000,0.9,0.5,10,1,0.3,0.3,20000,-0.27,3,2,0.67
191,0,20,20200902092000,0.9,0.5,10,1,0.3,0.5,100,0.22,4,1,0.25
192,0,20,20200902093000,0.9,0.5,10,1,0.3,0.5,100,-0.16,8,5,0.62
193,0,20,20200902101000,0.9,0.5,10,1,0.3,0.5,100,-0.12,18,10,0.56
194,0,20,20200902101000,0.9,0.5,10,1,0.3,0.5,2000,-0.08,4,2,0.5
195,0,20,20200902101000,0.9,0.5,10,1,0.3,0.5,20000,-0.23,3,2,0.67
196,0,20,20200902092000,0.9,0.5,10,1,0.3,0.7,100,0.22,4,1,0.25
197,0,20,20200902093000,0.9,0.5,10,1,0.3,0.7,100,-0.16,8,5,0.62
198,0,20,20200902101000,0.9,0.5,10,1,0.3,0.7,100,-0.12,18,10,0.56
199,0,20,20200902101000,0.9,0.5,10,1,0.3,0.7,2000,-0.08,4,2,0.5
200,0,20,20200902101000,0.9,0.5,10,1,0.3,0.7,20000,-0.23,3,2,0.67
201,0,20,20200902092000,0.9,0.5,10,1,0.5,0.3,100,-0.41,3,2,0.67
202,0,20,20200902093000,0.9,0.5,10,1,0.5,0.3,100,-0.41,3,2,0.67
203,0,20,20200902101000,0.9,0.5,10,1,0.5,0.3,100,-0.45,11,9,0.82
204,0,20,20200902092000,0.9,0.5,10,1,0.5,0.5,100,0.1,1,0,0.0
205,0,20,20200902093000,0.9,0.5,10,1,0.5,0.5,100,0.1,1,0,0.0
206,0,20,20200902101000,0.9,0.5,10,1,0.5,0.5,100,0.14,4,2,0.5
207,0,20,20200902092000,0.9,0.5,10,1,0.5,0.7,100,0.1,1,0,0.0
208,0,20,20200902093000,0.9,0.5,10,1,0.5,0.7,100,0.1,1,0,0.0
209,0,20,20200902101000,0.9,0.5,10,1,0.5,0.7,100,0.14,4,2,0.5
210,0,20,20200902092000,0.9,0.5,10,2,0.3,0.3,100,-0.3,13,11,0.85
211,0,20,20200902093000,0.9,0.5,10,2,0.3,0.3,100,-0.3,19,16,0.84
212,0,20,20200902101000,0.9,0.5,10,2,0.3,0.3,100,-0.28,43,34,0.79
213,0,20,20200902101000,0.9,0.5,10,2,0.3,0.3,2000,-0.16,4,3,0.75
214,0,20,20200902101000,0.9,0.5,10,2,0.3,0.3,20000,-0.11,3,2,0.67
215,0,20,20200902092000,0.9,0.5,10,2,0.3,0.5,100,-0.2,5,3,0.6
216,0,20,20200902093000,0.9,0.5,10,2,0.3,0.5,100,-0.35,9,7,0.78
217,0,20,20200902101000,0.9,0.5,10,2,0.3,0.5,100,-0.19,19,12,0.63
218,0,20,20200902101000,0.9,0.5,10,2,0.3,0.5,2000,0.03,4,2,0.5
219,0,20,20200902101000,0.9,0.5,10,2,0.3,0.5,20000,-0.07,3,2,0.67
220,0,20,20200902092000,0.9,0.5,10,2,0.3,0.7,100,-0.2,5,3,0.6
221,0,20,20200902093000,0.9,0.5,10,2,0.3,0.7,100,-0.35,9,7,0.78
222,0,20,20200902101000,0.9,0.5,10,2,0.3,0.7,100,-0.19,19,12,0.63
223,0,20,20200902101000,0.9,0.5,10,2,0.3,0.7,2000,0.03,4,2,0.5
224,0,20,20200902101000,0.9,0.5,10,2,0.3,0.7,20000,-0.07,3,2,0.67
225,0,20,20200902092000,0.9,0.5,10,2,0.5,0.3,100,-0.41,3,2,0.67
226,0,20,20200902093000,0.9,0.5,10,2,0.5,0.3,100,-0.41,3,2,0.67
227,0,20,20200902101000,0.9,0.5,10,2,0.5,0.3,100,-0.45,11,9,0.82
228,0,20,20200902092000,0.9,0.5,10,2,0.5,0.5,100,-0.66,2,2,1.0
229,0,20,20200902093000,0.9,0.5,10,2,0.5,0.5,100,-0.66,2,2,1.0
230,0,20,20200902101000,0.9,0.5,10,2,0.5,0.5,100,-0.17,5,4,0.8
231,0,20,20200902092000,0.9,0.5,10,2,0.5,0.7,100,-0.66,2,2,1.0
232,0,20,20200902093000,0.9,0.5,10,2,0.5,0.7,100,-0.66,2,2,1.0
233,0,20,20200902101000,0.9,0.5,10,2,0.5,0.7,100,-0.17,5,4,0.8
234,0,20,20200902093000,0.9,0.5,100,1,0.3,0.3,100,-0.28,1,1,1.0
235,0,20,20200902101000,0.9,0.5,100,1,0.3,0.3,100,-0.64,2,2,1.0
236,0,20,20200902093000,0.9,0.5,100,1,0.3,0.5,100,-0.28,1,1,1.0
237,0,20,20200902101000,0.9,0.5,100,1,0.3,0.5,100,-0.19,2,2,1.0
238,0,20,20200902093000,0.9,0.5,100,1,0.3,0.7,100,-0.28,1,1,1.0
239,0,20,20200902101000,0.9,0.5,100,1,0.3,0.7,100,-0.19,2,2,1.0
240,0,20,20200902101000,0.9,0.5,100,1,0.5,0.3,100,-1.01,1,1,1.0
241,0,20,20200902101000,0.9,0.5,100,1,0.5,0.5,100,-0.1,1,1,1.0
242,0,20,20200902101000,0.9,0.5,100,1,0.5,0.7,100,-0.1,1,1,1.0
243,0,20,20200902093000,0.9,0.5,100,2,0.3,0.3,100,-0.28,1,1,1.0
244,0,20,20200902101000,0.9,0.5,100,2,0.3,0.3,100,-0.64,2,2,1.0
245,0,20,20200902093000,0.9,0.5,100,2,0.3,0.5,100,-0.28,1,1,1.0
246,0,20,20200902101000,0.9,0.5,100,2,0.3,0.5,100,-0.19,2,2,1.0
247,0,20,20200902093000,0.9,0.5,100,2,0.3,0.7,100,-0.28,1,1,1.0
248,0,20,20200902101000,0.9,0.5,100,2,0.3,0.7,100,-0.19,2,2,1.0
249,0,20,20200902101000,0.9,0.5,100,2,0.5,0.3,100,-1.01,1,1,1.0
250,0,20,20200902101000,0.9,0.5,100,2,0.5,0.5,100,-0.1,1,1,1.0
251,0,20,20200902101000,0.9,0.5,100,2,0.5,0.7,100,-0.1,1,1,1.0
252,0,20,20200902091000,0.9,0.7,2,1,0.3,0.3,100,-0.28,1,1,1.0
253,0,20,20200902092000,0.9,0.7,2,1,0.3,0.3,100,-0.24,30,21,0.7
254,0,20,20200902093000,0.9,0.7,2,1,0.3,0.3,100,-0.3,60,47,0.78
255,0,20,20200902101000,0.9,0.7,2,1,0.3,0.3,100,-0.28,122,98,0.8
256,0,20,20200902091000,0.9,0.7,2,1,0.3,0.3,2000,-0.28,1,1,1.0
257,0,20,20200902092000,0.9,0.7,2,1,0.3,0.3,2000,-0.43,8,7,0.87
258,0,20,20200902093000,0.9,0.7,2,1,0.3,0.3,2000,-0.55,16,15,0.94
259,0,20,20200902101000,0.9,0.7,2,1,0.3,0.3,2000,-0.45,35,32,0.91
260,0,20,20200902091000,0.9,0.7,2,1,0.3,0.3,20000,-0.28,1,1,1.0
261,0,20,20200902092000,0.9,0.7,2,1,0.3,0.3,20000,-0.43,8,7,0.87
262,0,20,20200902093000,0.9,0.7,2,1,0.3,0.3,20000,-0.55,16,15,0.94
263,0,20,20200902101000,0.9,0.7,2,1,0.3,0.3,20000,-0.46,34,31,0.91
264,0,20,20200902092000,0.9,0.7,2,1,0.3,0.5,100,0.05,10,4,0.4
265,0,20,20200902093000,0.9,0.7,2,1,0.3,0.5,100,-0.2,27,17,0.63
266,0,20,20200902101000,0.9,0.7,2,1,0.3,0.5,100,-0.27,56,33,0.59
267,0,20,20200902092000,0.9,0.7,2,1,0.3,0.5,2000,-0.43,5,3,0.6
268,0,20,20200902093000,0.9,0.7,2,1,0.3,0.5,2000,-0.52,12,9,0.75
269,0,20,20200902101000,0.9,0.7,2,1,0.3,0.5,2000,-0.52,26,18,0.69
270,0,20,20200902092000,0.9,0.7,2,1,0.3,0.5,20000,-0.43,5,3,0.6
271,0,20,20200902093000,0.9,0.7,2,1,0.3,0.5,20000,-0.52,12,9,0.75
272,0,20,20200902101000,0.9,0.7,2,1,0.3,0.5,20000,-0.54,25,18,0.72
273,0,20,20200902092000,0.9,0.7,2,1,0.3,0.7,100,0.1,10,4,0.4
274,0,20,20200902093000,0.9,0.7,2,1,0.3,0.7,100,-0.18,26,16,0.62
275,0,20,20200902101000,0.9,0.7,2,1,0.3,0.7,100,-0.24,55,31,0.56
276,0,20,20200902092000,0.9,0.7,2,1,0.3,0.7,2000,-0.43,5,3,0.6
277,0,20,20200902093000,0.9,0.7,2,1,0.3,0.7,2000,-0.52,12,9,0.75
278,0,20,20200902101000,0.9,0.7,2,1,0.3,0.7,2000,-0.52,26,18,0.69
279,0,20,20200902092000,0.9,0.7,2,1,0.3,0.7,20000,-0.43,5,3,0.6
280,0,20,20200902093000,0.9,0.7,2,1,0.3,0.7,20000,-0.52,12,9,0.75
281,0,20,20200902101000,0.9,0.7,2,1,0.3,0.7,20000,-0.54,25,18,0.72
282,0,20,20200902092000,0.9,0.7,2,1,0.5,0.3,100,-0.16,7,3,0.43
