,index,consider_len,end_time,buy_discount_rate,sell_discount_rate,buy_power_threshold,sell_power_threshold,buy_accel_threshold,sell_accel_threshold,buy_power_ratio_threshold,mean_earning_rate,total_trade_count,oscillation_count,oscillation_ratio,profit
1801,0,20,20200901093000 ,0.7,0.5,2,2,0.3,0.3,20000,-0.17,34,25,0.74,
1802,0,20,20200901101000 ,0.7,0.5,2,2,0.3,0.3,20000,-0.17,50,38,0.76,
1857,0,20,20200901091000 ,0.7,0.5,5,1,0.3,0.3,100,-0.17,59,45,0.76,
1890,0,20,20200901093000 ,0.7,0.5,5,1,0.3,0.7,20000,-0.17,9,8,0.89,
1916,0,20,20200901091000 ,0.7,0.5,5,2,0.3,0.3,100,-0.17,59,45,0.76,
1929,0,20,20200901092000 ,0.7,0.5,5,2,0.3,0.5,100,-0.17,74,54,0.73,
1932,0,20,20200901091000 ,0.7,0.5,5,2,0.3,0.5,2000,-0.17,4,2,0.5,
2119,0,20,20200901091000 ,0.7,0.5,100,1,0.5,0.5,100,-0.17,3,2,0.67,
2190,0,20,20200901092000 ,0.7,0.7,2,1,0.3,0.7,100,-0.17,69,47,0.68,
2241,0,20,20200901093000 ,0.7,0.7,2,2,0.3,0.3,20000,-0.17,34,25,0.74,
2242,0,20,20200901101000 ,0.7,0.7,2,2,0.3,0.3,20000,-0.17,50,38,0.76,
2297,0,20,20200901091000 ,0.7,0.7,5,1,0.3,0.3,100,-0.17,59,45,0.76,
2356,0,20,20200901091000 ,0.7,0.7,5,2,0.3,0.3,100,-0.17,59,45,0.76,
2559,0,20,20200901091000 ,0.7,0.7,100,1,0.5,0.5,100,-0.17,3,2,0.67,
2595,0,20,20200901091000 ,0.7,0.7,100,2,0.5,0.5,100,-0.17,3,2,0.67,
2616,0,20,20200901101000 ,0.7,0.9,2,1,0.3,0.3,20000,-0.17,52,40,0.77,
2627,0,20,20200901093000 ,0.7,0.9,2,1,0.3,0.5,20000,-0.17,25,18,0.72,
2654,0,20,20200901101000 ,0.7,0.9,2,1,0.5,0.5,100,-0.17,67,41,0.61,
2681,0,20,20200901093000 ,0.7,0.9,2,2,0.3,0.3,20000,-0.17,36,27,0.75,
2720,0,20,20200901101000 ,0.7,0.9,2,2,0.5,0.5,100,-0.17,76,57,0.75,
2737,0,20,20200901091000 ,0.7,0.9,5,1,0.3,0.3,100,-0.17,59,45,0.76,
2796,0,20,20200901091000 ,0.7,0.9,5,2,0.3,0.3,100,-0.17,60,46,0.77,
2999,0,20,20200901091000 ,0.7,0.9,100,1,0.5,0.5,100,-0.17,3,2,0.67,
3035,0,20,20200901091000 ,0.7,0.9,100,2,0.5,0.5,100,-0.17,3,2,0.67,
24,0,20,20200901091000 ,0.5,0.5,2,1,0.3,0.7,100,-0.18,53,38,0.72,
207,0,20,20200901101000 ,0.5,0.5,5,1,0.5,0.7,100,-0.18,106,74,0.7,
282,0,20,20200901093000 ,0.5,0.5,5,2,0.5,0.7,2000,-0.18,47,33,0.7,
300,0,20,20200901091000 ,0.5,0.5,10,1,0.3,0.5,100,-0.18,44,31,0.7,
414,0,20,20200901093000 ,0.5,0.5,10,2,0.5,0.5,2000,-0.18,40,28,0.7,
643,0,20,20200901101000 ,0.5,0.7,2,1,0.5,0.7,2000,-0.18,92,57,0.62,
1180,0,20,20200901092000 ,0.5,0.9,2,1,0.3,0.7,2000,-0.18,193,141,0.73,
1206,0,20,20200901101000 ,0.5,0.9,2,1,0.5,0.5,2000,-0.18,107,77,0.72,
1271,0,20,20200901091000 ,0.5,0.9,2,2,0.5,0.5,100,-0.18,32,24,0.75,
1417,0,20,20200901093000 ,0.5,0.9,5,2,0.5,0.5,100,-0.18,91,74,0.81,
1863,0,20,20200901093000 ,0.7,0.5,5,1,0.3,0.3,2000,-0.18,50,33,0.66,
1878,0,20,20200901092000 ,0.7,0.5,5,1,0.3,0.5,20000,-0.18,4,4,1,
1903,0,20,20200901101000 ,0.7,0.5,5,1,0.5,0.5,100,-0.18,37,24,0.65,
1922,0,20,20200901093000 ,0.7,0.5,5,2,0.3,0.3,2000,-0.18,50,33,0.66,
1937,0,20,20200901092000 ,0.7,0.5,5,2,0.3,0.5,20000,-0.18,4,4,1,
1996,0,20,20200901092000 ,0.7,0.5,10,1,0.3,0.5,20000,-0.18,4,4,1,
1997,0,20,20200901093000 ,0.7,0.5,10,1,0.3,0.5,20000,-0.18,4,4,1,
2001,0,20,20200901093000 ,0.7,0.5,10,1,0.3,0.7,100,-0.18,75,53,0.71,
2055,0,20,20200901092000 ,0.7,0.5,10,2,0.3,0.5,20000,-0.18,4,4,1,
2056,0,20,20200901093000 ,0.7,0.5,10,2,0.3,0.5,20000,-0.18,4,4,1,
2148,0,20,20200901093000 ,0.7,0.5,100,2,0.3,0.7,2000,-0.18,5,3,0.6,
2318,0,20,20200901092000 ,0.7,0.7,5,1,0.3,0.5,20000,-0.18,4,4,1,
2362,0,20,20200901093000 ,0.7,0.7,5,2,0.3,0.3,2000,-0.18,50,33,0.66,
2369,0,20,20200901092000 ,0.7,0.7,5,2,0.3,0.5,100,-0.18,71,51,0.72,
2377,0,20,20200901092000 ,0.7,0.7,5,2,0.3,0.5,20000,-0.18,4,4,1,
2436,0,20,20200901092000 ,0.7,0.7,10,1,0.3,0.5,20000,-0.18,4,4,1,
2437,0,20,20200901093000 ,0.7,0.7,10,1,0.3,0.5,20000,-0.18,4,4,1,
2495,0,20,20200901092000 ,0.7,0.7,10,2,0.3,0.5,20000,-0.18,4,4,1,
2496,0,20,20200901093000 ,0.7,0.7,10,2,0.3,0.5,20000,-0.18,4,4,1,
2564,0,20,20200901091000 ,0.7,0.7,100,1,0.5,0.7,100,-0.18,2,1,0.5,
2618,0,20,20200901092000 ,0.7,0.9,2,1,0.3,0.5,100,-0.18,111,76,0.68,
2682,0,20,20200901101000 ,0.7,0.9,2,2,0.3,0.3,20000,-0.18,54,42,0.78,
2693,0,20,20200901093000 ,0.7,0.9,2,2,0.3,0.5,20000,-0.18,33,26,0.79,
2719,0,20,20200901093000 ,0.7,0.9,2,2,0.5,0.5,100,-0.18,54,41,0.76,
2743,0,20,20200901093000 ,0.7,0.9,5,1,0.3,0.3,2000,-0.18,50,31,0.62,
3040,0,20,20200901091000 ,0.7,0.9,100,2,0.5,0.7,100,-0.18,2,1,0.5,
142,0,20,20200901093000 ,0.5,0.5,2,2,0.5,0.7,20000,-0.19,19,12,0.63,
174,0,20,20200901093000 ,0.5,0.5,5,1,0.3,0.7,2000,-0.19,194,133,0.69,
202,0,20,20200901093000 ,0.5,0.5,5,1,0.5,0.5,20000,-0.19,14,8,0.57,
266,0,20,20200901093000 ,0.5,0.5,5,2,0.5,0.5,100,-0.19,78,58,0.74,
278,0,20,20200901093000 ,0.5,0.5,5,2,0.5,0.7,100,-0.19,71,53,0.75,
372,0,20,20200901091000 ,0.5,0.5,10,2,0.3,0.5,100,-0.19,48,34,0.71,
384,0,20,20200901091000 ,0.5,0.5,10,2,0.3,0.7,100,-0.19,35,25,0.71,
471,0,20,20200901101000 ,0.5,0.5,100,1,0.5,0.3,100,-0.19,56,43,0.77,
543,0,20,20200901101000 ,0.5,0.5,100,2,0.5,0.3,100,-0.19,56,43,0.77,
588,0,20,20200901091000 ,0.5,0.7,2,1,0.3,0.5,100,-0.19,74,51,0.69,
638,0,20,20200901093000 ,0.5,0.7,2,1,0.5,0.7,100,-0.19,90,66,0.73,
677,0,20,20200901092000 ,0.5,0.7,2,2,0.3,0.7,2000,-0.19,177,141,0.8,
741,0,20,20200901092000 ,0.5,0.7,5,1,0.3,0.5,20000,-0.19,52,34,0.65,
753,0,20,20200901092000 ,0.5,0.7,5,1,0.3,0.7,20000,-0.19,43,28,0.65,
842,0,20,20200901093000 ,0.5,0.7,5,2,0.5,0.5,100,-0.19,83,64,0.77,
999,0,20,20200901101000 ,0.5,0.7,10,2,0.5,0.7,100,-0.19,81,57,0.7,
1043,0,20,20200901101000 ,0.5,0.7,100,1,0.3,0.7,20000,-0.19,59,38,0.64,
1047,0,20,20200901101000 ,0.5,0.7,100,1,0.5,0.3,100,-0.19,56,43,0.77,
1118,0,20,20200901101000 ,0.5,0.7,100,2,0.5,0.3,100,-0.19,56,43,0.77,
1134,0,20,20200901101000 ,0.5,0.7,100,2,0.5,0.5,2000,-0.19,24,18,0.75,
1168,0,20,20200901092000 ,0.5,0.9,2,1,0.3,0.5,2000,-0.19,222,163,0.73,
1179,0,20,20200901091000 ,0.5,0.9,2,1,0.3,0.7,2000,-0.19,51,32,0.63,
1210,0,20,20200901101000 ,0.5,0.9,2,1,0.5,0.5,20000,-0.19,37,24,0.65,
1251,0,20,20200901091000 ,0.5,0.9,2,2,0.3,0.7,2000,-0.19,67,49,0.73,
1256,0,20,20200901092000 ,0.5,0.9,2,2,0.3,0.7,20000,-0.19,120,90,0.75,
1622,0,20,20200901101000 ,0.5,0.9,100,1,0.5,0.3,100,-0.19,56,43,0.77,
1642,0,20,20200901101000 ,0.5,0.9,100,1,0.5,0.5,20000,-0.19,10,4,0.4,
1693,0,20,20200901101000 ,0.5,0.9,100,2,0.5,0.3,100,-0.19,56,43,0.77,
1750,0,20,20200901092000 ,0.7,0.5,2,1,0.3,0.7,100,-0.19,79,56,0.71,
1874,0,20,20200901092000 ,0.7,0.5,5,1,0.3,0.5,2000,-0.19,9,6,0.67,
2064,0,20,20200901093000 ,0.7,0.5,10,2,0.3,0.7,2000,-0.19,13,10,0.77,
2187,0,20,20200901093000 ,0.7,0.7,2,1,0.3,0.5,20000,-0.19,20,14,0.7,
2290,0,20,20200901101000 ,0.7,0.7,2,2,0.5,0.7,100,-0.19,59,39,0.66,
2303,0,20,20200901093000 ,0.7,0.7,5,1,0.3,0.3,2000,-0.19,50,32,0.64,
2373,0,20,20200901092000 ,0.7,0.7,5,2,0.3,0.5,2000,-0.19,9,6,0.67,
2401,0,20,20200901093000 ,0.7,0.7,5,2,0.5,0.5,100,-0.19,25,16,0.64,
2520,0,20,20200901101000 ,0.7,0.7,10,2,0.5,0.5,100,-0.19,27,18,0.67,
2628,0,20,20200901101000 ,0.7,0.9,2,1,0.3,0.5,20000,-0.19,36,25,0.69,
2684,0,20,20200901092000 ,0.7,0.9,2,2,0.3,0.5,100,-0.19,154,116,0.75,
4,0,20,20200901091000 ,0.5,0.5,2,1,0.3,0.3,2000,-0.2,116,85,0.73,
71,0,20,20200901101000 ,0.5,0.5,2,1,0.5,0.7,20000,-0.2,28,18,0.64,
76,0,20,20200901091000 ,0.5,0.5,2,2,0.3,0.3,2000,-0.2,116,85,0.73,
169,0,20,20200901092000 ,0.5,0.5,5,1,0.3,0.7,100,-0.2,138,98,0.71,
185,0,20,20200901092000 ,0.5,0.5,5,1,0.5,0.3,2000,-0.2,48,36,0.75,
249,0,20,20200901092000 ,0.5,0.5,5,2,0.3,0.7,20000,-0.2,46,32,0.7,
257,0,20,20200901092000 ,0.5,0.5,5,2,0.5,0.3,2000,-0.2,48,36,0.75,
343,0,20,20200901101000 ,0.5,0.5,10,1,0.5,0.5,2000,-0.2,58,40,0.69,
411,0,20,20200901101000 ,0.5,0.5,10,2,0.5,0.5,100,-0.2,85,60,0.71,
426,0,20,20200901093000 ,0.5,0.5,10,2,0.5,0.7,2000,-0.2,38,27,0.71,
462,0,20,20200901093000 ,0.5,0.5,100,1,0.3,0.7,2000,-0.2,71,51,0.72,
580,0,20,20200901091000 ,0.5,0.7,2,1,0.3,0.3,2000,-0.2,116,85,0.73,
609,0,20,20200901092000 ,0.5,0.7,2,1,0.3,0.7,20000,-0.2,61,40,0.66,
624,0,20,20200901091000 ,0.5,0.7,2,1,0.5,0.5,100,-0.2,23,18,0.78,
652,0,20,20200901091000 ,0.5,0.7,2,2,0.3,0.3,2000,-0.2,116,85,0.73,
665,0,20,20200901092000 ,0.5,0.7,2,2,0.3,0.5,2000,-0.2,207,159,0.77,
750,0,20,20200901093000 ,0.5,0.7,5,1,0.3,0.7,2000,-0.2,183,121,0.66,
761,0,20,20200901092000 ,0.5,0.7,5,1,0.5,0.3,2000,-0.2,48,36,0.75,
816,0,20,20200901091000 ,0.5,0.7,5,2,0.3,0.7,100,-0.2,48,37,0.77,
833,0,20,20200901092000 ,0.5,0.7,5,2,0.5,0.3,2000,-0.2,48,36,0.75,
850,0,20,20200901093000 ,0.5,0.7,5,2,0.5,0.5,20000,-0.2,14,8,0.57,
859,0,20,20200901101000 ,0.5,0.7,5,2,0.5,0.7,2000,-0.2,70,49,0.7,
984,0,20,20200901091000 ,0.5,0.7,10,2,0.5,0.5,100,-0.2,15,12,0.8,
1003,0,20,20200901101000 ,0.5,0.7,10,2,0.5,0.7,2000,-0.2,56,38,0.68,
1155,0,20,20200901091000 ,0.5,0.9,2,1,0.3,0.3,2000,-0.2,116,85,0.73,
1219,0,20,20200901091000 ,0.5,0.9,2,1,0.5,0.7,20000,-0.2,4,3,0.75,
1227,0,20,20200901091000 ,0.5,0.9,2,2,0.3,0.3,2000,-0.2,117,86,0.74,
1240,0,20,20200901092000 ,0.5,0.9,2,2,0.3,0.5,2000,-0.2,276,213,0.77,
1252,0,20,20200901092000 ,0.5,0.9,2,2,0.3,0.7,2000,-0.2,254,197,0.78,
1277,0,20,20200901093000 ,0.5,0.9,2,2,0.5,0.5,2000,-0.2,78,67,0.86,
1282,0,20,20200901101000 ,0.5,0.9,2,2,0.5,0.5,20000,-0.2,39,31,0.79,
1290,0,20,20200901101000 ,0.5,0.9,2,2,0.5,0.7,2000,-0.2,118,98,0.83,
1336,0,20,20200901092000 ,0.5,0.9,5,1,0.5,0.3,2000,-0.2,48,36,0.75,
1379,0,20,20200901091000 ,0.5,0.9,5,2,0.3,0.5,100,-0.2,91,66,0.73,
1401,0,20,20200901093000 ,0.5,0.9,5,2,0.3,0.7,20000,-0.2,161,117,0.73,
1408,0,20,20200901092000 ,0.5,0.9,5,2,0.5,0.3,2000,-0.2,48,36,0.75,
1460,0,20,20200901092000 ,0.5,0.9,10,1,0.3,0.5,20000,-0.2,48,31,0.65,
1532,0,20,20200901092000 ,0.5,0.9,10,2,0.3,0.5,20000,-0.2,62,46,0.74,
1545,0,20,20200901093000 ,0.5,0.9,10,2,0.3,0.7,20000,-0.2,117,82,0.7,
1680,0,20,20200901093000 ,0.5,0.9,100,2,0.3,0.7,100,-0.2,119,87,0.73,
1725,0,20,20200901091000 ,0.7,0.5,2,1,0.3,0.3,100,-0.2,90,68,0.76,
1733,0,20,20200901091000 ,0.7,0.5,2,1,0.3,0.3,20000,-0.2,4,3,0.75,
1738,0,20,20200901092000 ,0.7,0.5,2,1,0.3,0.5,100,-0.2,108,78,0.72,
1791,0,20,20200901091000 ,0.7,0.5,2,2,0.3,0.3,100,-0.2,90,68,0.76,
1799,0,20,20200901091000 ,0.7,0.5,2,2,0.3,0.3,20000,-0.2,4,3,0.75,
1804,0,20,20200901092000 ,0.7,0.5,2,2,0.3,0.5,100,-0.2,118,87,0.74,
1816,0,20,20200901092000 ,0.7,0.5,2,2,0.3,0.7,100,-0.2,92,67,0.73,
1849,0,20,20200901093000 ,0.7,0.5,2,2,0.5,0.7,100,-0.2,44,31,0.7,
1883,0,20,20200901093000 ,0.7,0.5,5,1,0.3,0.7,100,-0.2,107,75,0.7,
1893,0,20,20200901092000 ,0.7,0.5,5,1,0.5,0.3,100,-0.2,28,22,0.79,
1952,0,20,20200901092000 ,0.7,0.5,5,2,0.5,0.3,100,-0.2,28,22,0.79,
2052,0,20,20200901093000 ,0.7,0.5,10,2,0.3,0.5,2000,-0.2,16,13,0.81,
2115,0,20,20200901092000 ,0.7,0.5,100,1,0.5,0.3,100,-0.2,7,6,0.86,
2151,0,20,20200901092000 ,0.7,0.5,100,2,0.5,0.3,100,-0.2,7,6,0.86,
2165,0,20,20200901091000 ,0.7,0.7,2,1,0.3,0.3,100,-0.2,90,68,0.76,
2171,0,20,20200901093000 ,0.7,0.7,2,1,0.3,0.3,2000,-0.2,82,57,0.7,
2173,0,20,20200901091000 ,0.7,0.7,2,1,0.3,0.3,20000,-0.2,4,3,0.75,
2231,0,20,20200901091000 ,0.7,0.7,2,2,0.3,0.3,100,-0.2,90,68,0.76,
2239,0,20,20200901091000 ,0.7,0.7,2,2,0.3,0.3,20000,-0.2,4,3,0.75,
2333,0,20,20200901092000 ,0.7,0.7,5,1,0.5,0.3,100,-0.2,28,22,0.79,
2392,0,20,20200901092000 ,0.7,0.7,5,2,0.5,0.3,100,-0.2,28,22,0.79,
2555,0,20,20200901092000 ,0.7,0.7,100,1,0.5,0.3,100,-0.2,7,6,0.86,
2591,0,20,20200901092000 ,0.7,0.7,100,2,0.5,0.3,100,-0.2,7,6,0.86,
2604,0,20,20200901101000 ,0.7,0.7,100,2,0.5,0.7,2000,-0.2,2,1,0.5,
2605,0,20,20200901091000 ,0.7,0.9,2,1,0.3,0.3,100,-0.2,90,68,0.76,
2611,0,20,20200901093000 ,0.7,0.9,2,1,0.3,0.3,2000,-0.2,82,56,0.68,
2613,0,20,20200901091000 ,0.7,0.9,2,1,0.3,0.3,20000,-0.2,4,3,0.75,
2625,0,20,20200901091000 ,0.7,0.9,2,1,0.3,0.5,20000,-0.2,4,3,0.75,
2679,0,20,20200901091000 ,0.7,0.9,2,2,0.3,0.3,20000,-0.2,4,3,0.75,
2691,0,20,20200901091000 ,0.7,0.9,2,2,0.3,0.5,20000,-0.2,4,3,0.75,
2696,0,20,20200901092000 ,0.7,0.9,2,2,0.3,0.7,100,-0.2,130,99,0.76,
2763,0,20,20200901093000 ,0.7,0.9,5,1,0.3,0.7,100,-0.2,102,50,0.49,
2770,0,20,20200901093000 ,0.7,0.9,5,1,0.3,0.7,20000,-0.2,10,6,0.6,
2773,0,20,20200901092000 ,0.7,0.9,5,1,0.5,0.3,100,-0.2,28,22,0.79,
2802,0,20,20200901093000 ,0.7,0.9,5,2,0.3,0.3,2000,-0.2,53,35,0.66,
2817,0,20,20200901092000 ,0.7,0.9,5,2,0.3,0.5,20000,-0.2,5,5,1,
2832,0,20,20200901092000 ,0.7,0.9,5,2,0.5,0.3,100,-0.2,28,22,0.79,
2888,0,20,20200901093000 ,0.7,0.9,10,1,0.3,0.7,20000,-0.2,3,2,0.67,
2935,0,20,20200901092000 ,0.7,0.9,10,2,0.3,0.5,20000,-0.2,5,5,1,
2936,0,20,20200901093000 ,0.7,0.9,10,2,0.3,0.5,20000,-0.2,5,5,1,
2940,0,20,20200901093000 ,0.7,0.9,10,2,0.3,0.7,100,-0.2,85,55,0.65,
2995,0,20,20200901092000 ,0.7,0.9,100,1,0.5,0.3,100,-0.2,7,6,0.86,
3031,0,20,20200901092000 ,0.7,0.9,100,2,0.5,0.3,100,-0.2,7,6,0.86,
12,0,20,20200901091000 ,0.5,0.5,2,1,0.3,0.5,100,-0.21,78,54,0.69,
54,0,20,20200901093000 ,0.5,0.5,2,1,0.5,0.5,2000,-0.21,67,48,0.72,
63,0,20,20200901101000 ,0.5,0.5,2,1,0.5,0.7,100,-0.21,152,113,0.74,
105,0,20,20200901092000 ,0.5,0.5,2,2,0.3,0.7,20000,-0.21,63,45,0.71,
138,0,20,20200901093000 ,0.5,0.5,2,2,0.5,0.7,2000,-0.21,62,45,0.73,
181,0,20,20200901092000 ,0.5,0.5,5,1,0.5,0.3,100,-0.21,85,62,0.73,
195,0,20,20200901101000 ,0.5,0.5,5,1,0.5,0.5,100,-0.21,117,85,0.73,
199,0,20,20200901101000 ,0.5,0.5,5,1,0.5,0.5,2000,-0.21,71,49,0.69,
237,0,20,20200901092000 ,0.5,0.5,5,2,0.3,0.5,20000,-0.21,54,38,0.7,
253,0,20,20200901092000 ,0.5,0.5,5,2,0.5,0.3,100,-0.21,85,62,0.73,
328,0,20,20200901091000 ,0.5,0.5,10,1,0.5,0.3,2000,-0.21,17,13,0.76,
400,0,20,20200901091000 ,0.5,0.5,10,2,0.5,0.3,2000,-0.21,17,13,0.76,
463,0,20,20200901101000 ,0.5,0.5,100,1,0.3,0.7,2000,-0.21,118,84,0.71,
631,0,20,20200901101000 ,0.5,0.7,2,1,0.5,0.5,2000,-0.21,101,70,0.69,
702,0,20,20200901093000 ,0.5,0.7,2,2,0.5,0.5,2000,-0.21,70,54,0.77,
710,0,20,20200901093000 ,0.5,0.7,2,2,0.5,0.7,100,-0.21,124,101,0.81,
745,0,20,20200901092000 ,0.5,0.7,5,1,0.3,0.7,100,-0.21,126,90,0.71,
757,0,20,20200901092000 ,0.5,0.7,5,1,0.5,0.3,100,-0.21,85,62,0.73,
783,0,20,20200901101000 ,0.5,0.7,5,1,0.5,0.7,100,-0.21,101,66,0.65,
804,0,20,20200901091000 ,0.5,0.7,5,2,0.3,0.5,100,-0.21,65,47,0.72,
829,0,20,20200901092000 ,0.5,0.7,5,2,0.5,0.3,100,-0.21,85,62,0.73,
904,0,20,20200901091000 ,0.5,0.7,10,1,0.5,0.3,2000,-0.21,17,13,0.76,
976,0,20,20200901091000 ,0.5,0.7,10,2,0.5,0.3,2000,-0.21,17,13,0.76,
987,0,20,20200901101000 ,0.5,0.7,10,2,0.5,0.5,100,-0.21,85,61,0.72,
1038,0,20,20200901093000 ,0.5,0.7,100,1,0.3,0.7,2000,-0.21,67,45,0.67,
1184,0,20,20200901092000 ,0.5,0.9,2,1,0.3,0.7,20000,-0.21,97,66,0.68,
1214,0,20,20200901101000 ,0.5,0.9,2,1,0.5,0.7,100,-0.21,183,132,0.72,
1244,0,20,20200901092000 ,0.5,0.9,2,2,0.3,0.5,20000,-0.21,130,99,0.76,
1285,0,20,20200901093000 ,0.5,0.9,2,2,0.5,0.7,100,-0.21,143,120,0.84,
1325,0,20,20200901093000 ,0.5,0.9,5,1,0.3,0.7,2000,-0.21,253,174,0.69,
1332,0,20,20200901092000 ,0.5,0.9,5,1,0.5,0.3,100,-0.21,85,62,0.73,
1346,0,20,20200901101000 ,0.5,0.9,5,1,0.5,0.5,100,-0.21,120,82,0.68,
1404,0,20,20200901092000 ,0.5,0.9,5,2,0.5,0.3,100,-0.21,85,62,0.73,
1430,0,20,20200901101000 ,0.5,0.9,5,2,0.5,0.7,100,-0.21,143,117,0.82,
1479,0,20,20200901091000 ,0.5,0.9,10,1,0.5,0.3,2000,-0.21,17,13,0.76,
1523,0,20,20200901091000 ,0.5,0.9,10,2,0.3,0.5,100,-0.21,68,51,0.75,
1551,0,20,20200901091000 ,0.5,0.9,10,2,0.5,0.3,2000,-0.21,17,13,0.76,
1613,0,20,20200901093000 ,0.5,0.9,100,1,0.3,0.7,2000,-0.21,69,35,0.51,
1685,0,20,20200901101000 ,0.5,0.9,100,2,0.3,0.7,2000,-0.21,134,92,0.69,
1731,0,20,20200901093000 ,0.7,0.5,2,1,0.3,0.3,2000,-0.21,82,58,0.71,
1774,0,20,20200901101000 ,0.7,0.5,2,1,0.5,0.5,100,-0.21,66,46,0.7,
1797,0,20,20200901093000 ,0.7,0.5,2,2,0.3,0.3,2000,-0.21,82,58,0.71,
1868,0,20,20200901101000 ,0.7,0.5,5,1,0.3,0.3,20000,-0.21,19,14,0.74,
1873,0,20,20200901091000 ,0.7,0.5,5,1,0.3,0.5,2000,-0.21,4,2,0.5,
1927,0,20,20200901101000 ,0.7,0.5,5,2,0.3,0.3,20000,-0.21,19,14,0.74,
1976,0,20,20200901092000 ,0.7,0.5,10,1,0.3,0.3,100,-0.21,109,88,0.81,
1989,0,20,20200901093000 ,0.7,0.5,10,1,0.3,0.5,100,-0.21,98,73,0.74,
2002,0,20,20200901101000 ,0.7,0.5,10,1,0.3,0.7,100,-0.21,133,94,0.71,
2010,0,20,20200901091000 ,0.7,0.5,10,1,0.5,0.3,100,-0.21,14,12,0.86,
2035,0,20,20200901092000 ,0.7,0.5,10,2,0.3,0.3,100,-0.21,109,88,0.81,
2069,0,20,20200901091000 ,0.7,0.5,10,2,0.5,0.3,100,-0.21,14,12,0.86,
2237,0,20,20200901093000 ,0.7,0.7,2,2,0.3,0.3,2000,-0.21,82,58,0.71,
2308,0,20,20200901101000 ,0.7,0.7,5,1,0.3,0.3,20000,-0.21,19,14,0.74,
2367,0,20,20200901101000 ,0.7,0.7,5,2,0.3,0.3,20000,-0.21,19,14,0.74,
2372,0,20,20200901091000 ,0.7,0.7,5,2,0.3,0.5,2000,-0.21,4,2,0.5,
2450,0,20,20200901091000 ,0.7,0.7,10,1,0.5,0.3,100,-0.21,14,12,0.86,
2475,0,20,20200901092000 ,0.7,0.7,10,2,0.3,0.3,100,-0.21,109,88,0.81,
2509,0,20,20200901091000 ,0.7,0.7,10,2,0.5,0.3,100,-0.21,14,12,0.86,
2671,0,20,20200901091000 ,0.7,0.9,2,2,0.3,0.3,100,-0.21,91,69,0.76,
2677,0,20,20200901093000 ,0.7,0.9,2,2,0.3,0.3,2000,-0.21,87,61,0.7,
2695,0,20,20200901091000 ,0.7,0.9,2,2,0.3,0.7,100,-0.21,43,32,0.74,
2748,0,20,20200901101000 ,0.7,0.9,5,1,0.3,0.3,20000,-0.21,20,15,0.75,
2882,0,20,20200901101000 ,0.7,0.9,10,1,0.3,0.7,100,-0.21,119,46,0.39,
2890,0,20,20200901091000 ,0.7,0.9,10,1,0.5,0.3,100,-0.21,14,12,0.86,
2949,0,20,20200901091000 ,0.7,0.9,10,2,0.5,0.3,100,-0.21,14,12,0.86,
41,0,20,20200901092000 ,0.5,0.5,2,1,0.5,0.3,2000,-0.22,62,49,0.79,
50,0,20,20200901093000 ,0.5,0.5,2,1,0.5,0.5,100,-0.22,111,86,0.77,
67,0,20,20200901101000 ,0.5,0.5,2,1,0.5,0.7,2000,-0.22,92,66,0.72,
113,0,20,20200901092000 ,0.5,0.5,2,2,0.5,0.3,2000,-0.22,62,49,0.79,
126,0,20,20200901093000 ,0.5,0.5,2,2,0.5,0.5,2000,-0.22,67,50,0.75,
144,0,20,20200901091000 ,0.5,0.5,5,1,0.3,0.3,100,-0.22,154,114,0.74,
152,0,20,20200901091000 ,0.5,0.5,5,1,0.3,0.3,20000,-0.22,30,23,0.77,
177,0,20,20200901092000 ,0.5,0.5,5,1,0.3,0.7,20000,-0.22,44,31,0.7,
178,0,20,20200901093000 ,0.5,0.5,5,1,0.3,0.7,20000,-0.22,94,67,0.71,
216,0,20,20200901091000 ,0.5,0.5,5,2,0.3,0.3,100,-0.22,154,114,0.74,
224,0,20,20200901091000 ,0.5,0.5,5,2,0.3,0.3,20000,-0.22,30,23,0.77,
241,0,20,20200901092000 ,0.5,0.5,5,2,0.3,0.7,100,-0.22,149,108,0.72,
246,0,20,20200901093000 ,0.5,0.5,5,2,0.3,0.7,2000,-0.22,208,150,0.72,
271,0,20,20200901101000 ,0.5,0.5,5,2,0.5,0.5,2000,-0.22,71,52,0.73,
313,0,20,20200901092000 ,0.5,0.5,10,1,0.3,0.7,100,-0.22,101,73,0.72,
318,0,20,20200901093000 ,0.5,0.5,10,1,0.3,0.7,2000,-0.22,159,113,0.71,
359,0,20,20200901101000 ,0.5,0.5,10,1,0.5,0.7,20000,-0.22,17,11,0.65,
415,0,20,20200901101000 ,0.5,0.5,10,2,0.5,0.5,2000,-0.22,58,42,0.72,
423,0,20,20200901101000 ,0.5,0.5,10,2,0.5,0.7,100,-0.22,82,59,0.72,
437,0,20,20200901092000 ,0.5,0.5,100,1,0.3,0.3,2000,-0.22,77,61,0.79,
509,0,20,20200901092000 ,0.5,0.5,100,2,0.3,0.3,2000,-0.22,77,61,0.79,
597,0,20,20200901092000 ,0.5,0.7,2,1,0.3,0.5,20000,-0.22,75,51,0.68,
617,0,20,20200901092000 ,0.5,0.7,2,1,0.5,0.3,2000,-0.22,62,49,0.79,
689,0,20,20200901092000 ,0.5,0.7,2,2,0.5,0.3,2000,-0.22,62,49,0.79,
